,gpw_v4_count.2000.mean,gpw_v4_count.2005.mean,gpw_v4_count.2010.mean,gpw_v4_density.2000.mean,gpw_v4_density.2005.mean,gpw_v4_density.2010.mean,v4composites_calibrated_201709.1998.mean,v4composites_calibrated_201709.1999.mean,v4composites_calibrated_201709.2000.mean,v4composites_calibrated_201709.2001.mean,v4composites_calibrated_201709.2002.mean,v4composites_calibrated_201709.2003.mean,v4composites_calibrated_201709.2004.mean,v4composites_calibrated_201709.2005.mean,v4composites_calibrated_201709.2006.mean,v4composites_calibrated_201709.2007.mean,v4composites_calibrated_201709.2008.mean,v4composites_calibrated_201709.2009.mean,v4composites_calibrated_201709.2010.mean,accessibility_map.na.mean,gdp_grid.na.mean,diamond_distance_201708.na.sum,onshore_petroleum_v12.na.sum,GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,gpw_v4_count.2001.mean,gpw_v4_count.2002.mean,gpw_v4_count.2003.mean,gpw_v4_count.2004.mean,gpw_v4_density.2001.mean,gpw_v4_density.2002.mean,gpw_v4_density.2003.mean,gpw_v4_density.2004.mean,gpw_v4_count.1998.mean,gpw_v4_density.1998.mean,gpw_v4_count.2011.mean,gpw_v4_count.2012.mean,gpw_v4_count.2013.mean,gpw_v4_count.2014.mean,gpw_v4_density.2011.mean,gpw_v4_density.2012.mean,gpw_v4_density.2013.mean,gpw_v4_density.2014.mean,gpw_v4_count.2006.mean,gpw_v4_count.2007.mean,gpw_v4_count.2008.mean,gpw_v4_count.2009.mean,gpw_v4_density.2006.mean,gpw_v4_density.2007.mean,gpw_v4_density.2008.mean,gpw_v4_density.2009.mean
78,258.060902311,296.55790815299997,339.56927845900003,300.863202665,345.747550745,395.895925027,0.195339126186,0.16938955171300002,0.158371592851,0.272108169296,0.149993442269,0.189818728822,0.25065850171799997,0.23255894710499997,0.204750121083,0.228737246258,0.221541236707,0.259472987212,0.23797666742100002,137.703075332,0.233438661216,237759533.397,,UGA,Uganda,UGA.7_1,Busia,,,District,District,20,UG.BU,265.7603034794,273.4597046478,281.1591058162,288.85850698459996,300.863202665,300.863202665,300.863202665,300.863202665,258.060902311,300.863202665,339.56927845900003,339.56927845900003,339.56927845900003,339.56927845900003,395.895925027,395.895925027,395.895925027,395.895925027,305.1601822142,313.7624562754,322.3647303366,330.9670043978,355.7772256014,365.8069004578,375.8365753142,385.8662501706
79,34.15321588,39.3400206356,45.1548336472,39.8886939196,45.9461087523,52.737011151000004,0.012205516385600001,0.017231090006099996,0.0138566847765,0.0226876403365,0.0187388351116,0.023405629064599996,0.031159699369700002,0.021538759079100002,0.018954069259200002,0.0234773343231,0.028862114041,0.0277134903018,0.030298115687799998,367.808615624,0.0265841838705,6417222351.6,,UGA,Uganda,UGA.8_1,Gulu,,,District,District,30,UG.GL,35.19057683112,36.22793778224,37.26529873336,38.30265968448,39.8886939196,39.8886939196,39.8886939196,39.8886939196,34.15321588,39.8886939196,45.1548336472,45.1548336472,45.1548336472,45.1548336472,52.737011151000004,52.737011151000004,52.737011151000004,52.737011151000004,40.50298323792,41.66594584024,42.82890844256,43.99187104488,47.30428923204,48.66246971178,50.020650191520005,51.378830671260005
80,76.4698175815,96.5504592277,121.45235798,89.3474409734,112.809770627,141.905307999,0.026851580643599996,0.0214812545562,0.0352573570414,0.040861137651900005,0.034790413559,0.0438966324648,0.0455310841218,0.039927048632499997,0.016344429658,0.030820963616999996,0.07162084309189999,0.07125195043869999,0.128314518514,273.643703642,0.048970848752100005,1622862603.31,,UGA,Uganda,UGA.9_1,Hoima,,,District,District,40,UG.HO,80.48594591074,84.50207423998,88.51820256922,92.53433089846,89.3474409734,89.3474409734,89.3474409734,89.3474409734,76.4698175815,89.3474409734,121.45235798,121.45235798,121.45235798,121.45235798,141.905307999,141.905307999,141.905307999,141.905307999,101.53083897816,106.51121872862001,111.49159847908001,116.47197822954,118.6288781014,124.4479855758,130.2670930502,136.0862005246
81,239.357018158,281.09595707200003,328.973541542,278.29040704700003,326.815177215,382.476018434,0.0956392785928,0.107935708865,0.107252674896,0.12091530934599999,0.11305933355900001,0.125355746558,0.133212016519,0.10178743752800001,0.116816417457,0.0874415724082,0.120915285407,0.09324828002350001,0.153364092559,92.65586371479999,0.172234895258,868038269.79,,UGA,Uganda,UGA.10_1,Iganga,,,District,District,20,UG.IN,247.7048059408,256.0525937236,264.40038150640004,272.7481692892,278.29040704700003,278.29040704700003,278.29040704700003,278.29040704700003,239.357018158,278.29040704700003,328.973541542,328.973541542,328.973541542,328.973541542,382.476018434,382.476018434,382.476018434,382.476018434,290.671473966,300.24699086000004,309.822507754,319.39802464800005,337.9473454588,349.0795137026,360.2116819464,371.34385019020004
82,463.944926502,527.411325197,597.340303399,558.130581385,634.455115189,718.547754785,2.58698584588,2.7271104975700005,2.25440110886,2.11744760995,2.00777519096,1.85024405401,1.6249376616,1.7323688865200002,1.5022479827500002,1.4857912174399999,1.8672347516699999,1.75030556625,2.24473978901,47.890256652299996,1.36059247614,229610852.824,,UGA,Uganda,UGA.11_1,Jinja,,,District,District,20,UG.JI,476.638206241,489.33148597999997,502.024765719,514.718045458,558.130581385,558.130581385,558.130581385,558.130581385,463.944926502,558.130581385,597.340303399,597.340303399,597.340303399,597.340303399,718.547754785,718.547754785,718.547754785,718.547754785,541.3971208374,555.3829164778,569.3687121182,583.3545077586,651.2736431082001,668.0921710274,684.9106989466001,701.7292268658
83,232.24450134900002,242.34899579,252.066099108,277.638824757,289.715945977,301.32607155,0.11994868319,0.139779360543,0.16251113755000002,0.197818894562,0.20410616853900002,0.175570054186,0.160576273912,0.118014580998,0.136877357827,0.158158266903,0.100118465403,0.14364822418,0.193377743653,211.52431494299998,0.183685077517,585777173.07,,UGA,Uganda,UGA.12_1,Kabale,,,District,District,22,UG.KA,234.26540023720003,236.2862991254,238.30719801360001,240.3280969018,277.638824757,277.638824757,277.638824757,277.638824757,232.24450134900002,277.638824757,252.066099108,252.066099108,252.066099108,252.066099108,301.32607155,301.32607155,301.32607155,301.32607155,244.2924164536,246.2358371172,248.17925778080001,250.1226784444,292.0379710916,294.3599962062,296.6820213208,299.00404643539997
84,168.178453374,181.808691132,195.87004177,195.931866512,211.810188246,228.190410661,0.133199802472,0.13458709064000002,0.131812321938,0.15539970140599998,0.20257483276000002,0.18962480439800003,0.162799847654,0.12672463229800002,0.0476374073733,0.138287184083,0.143837381612,0.08833727355519999,0.185924902575,195.27525449400002,0.08604226522399999,780903564.365,0.0,UGA,Uganda,UGA.13_1,Kabarole,,,District,District,13,UG.BR,170.9045009256,173.6305484772,176.3565960288,179.0826435804,195.931866512,195.931866512,195.931866512,195.931866512,168.178453374,195.931866512,195.87004177,195.87004177,195.87004177,195.87004177,228.190410661,228.190410661,228.190410661,228.190410661,184.6209612596,187.4332313872,190.2455015148,193.0577716424,215.086232729,218.36227721199998,221.638321695,224.914366178
85,75.9536936904,93.2875412924,114.164848083,92.73332859610001,113.893110854,139.37704448899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9414316851,0.0262530263974,710325979.523,0.0,UGA,Uganda,UGA.14_1,Kaberamaido,,,District,District,21,UG.KD,79.4204632108,82.8872327312,86.3540022516,89.820771772,92.73332859610001,92.73332859610001,92.73332859610001,92.73332859610001,75.9536936904,92.73332859610001,114.164848083,114.164848083,114.164848083,114.164848083,139.37704448899999,139.37704448899999,139.37704448899999,139.37704448899999,97.46300265052,101.63846400864,105.81392536676,109.98938672487999,118.989897581,124.08668430799999,129.183471035,134.280257762
86,42.2428816286,58.217175384700006,79.9353911172,67.6945355326,93.28386333190001,128.071413142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.38713843200001,0.0185750161335,128913352.8,,UGA,Uganda,UGA.15_1,Kalangala,,,District,District,10,UG.KN,45.437740379820006,48.63259913104,51.827457882260006,55.02231663348,67.6945355326,67.6945355326,67.6945355326,67.6945355326,42.2428816286,67.6945355326,79.9353911172,79.9353911172,79.9353911172,79.9353911172,128.071413142,128.071413142,128.071413142,128.071413142,62.560818531200006,66.9044616777,71.2481048242,75.5917479707,100.24137329392,107.19888325594,114.15639321796002,121.11390317998001
87,5114.40941622,6151.76474273,7372.04844407,6048.97931665,7275.85770708,8719.07674998,47.9050454893,45.9143594849,47.6823804491,49.9779471091,46.839769113900005,51.3260737279,47.62752599979999,46.6818003446,41.1745527972,38.4112810807,43.7462313812,47.59146718189999,29.7234475642,6.67200970497,37.9365295157,56787861.318,,UGA,Uganda,UGA.16_1,Kampala,,,District,District,10,UG.KM,5321.880481522,5529.351546824,5736.8226121259995,5944.293677428,6048.97931665,6048.97931665,6048.97931665,6048.97931665,5114.40941622,6048.97931665,7372.04844407,7372.04844407,7372.04844407,7372.04844407,8719.07674998,8719.07674998,8719.07674998,8719.07674998,6395.821482998,6639.878223266,6883.934963534,7127.991703802,7564.50151566,7853.14532424,8141.78913282,8430.4329414
88,153.095070876,180.20075255400002,211.32131592599998,187.90968829099998,221.16038450000002,259.334307699,0.02310235114,0.0246820206361,0.022115102746900005,0.0225099927477,0.0175736060489,0.0302108176352,0.0227074838683,0.0047389372934,0.0142168259788,0.00888552051595,0.0197456421354,0.00868808728657,0.0284337310508,114.786125095,0.0637247573058,1630021722.01,,UGA,Uganda,UGA.17_1,Kamuli,,,District,District,20,UG.KX,158.5162072116,163.93734354720002,169.3584798828,174.7796162184,187.90968829099998,187.90968829099998,187.90968829099998,187.90968829099998,153.095070876,187.90968829099998,211.32131592599998,211.32131592599998,211.32131592599998,211.32131592599998,259.334307699,259.334307699,259.334307699,259.334307699,186.42486522840002,192.6489779028,198.8730905772,205.09720325159998,228.7951691398,236.42995377960003,244.06473841940002,251.69952305920003
89,96.2933478166,108.06277411299999,120.825521112,113.093828606,126.915455529,141.90344975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.00206210599998,0.0395341901668,930794570.1489999,0.0,UGA,Uganda,UGA.18_1,Kamwenge,,,District,District,41,UG.KE,98.64723307588,101.00111833516,103.35500359443999,105.70888885372,113.093828606,113.093828606,113.093828606,113.093828606,96.2933478166,113.093828606,120.825521112,120.825521112,120.825521112,120.825521112,141.90344975,141.90344975,141.90344975,141.90344975,110.61532351279999,113.16787291259999,115.7204223124,118.2729717122,129.9130543732,132.9106532174,135.9082520616,138.90585090579998
90,137.24097467200002,152.21470543200002,168.205662914,160.15715503299998,177.631543738,196.293089353,0.00972770903884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.031275903,0.0517840391273,490923811.4,,UGA,Uganda,UGA.19_1,Kanungu,,,District,District,13,UG.UU,140.23572082400003,143.23046697600003,146.225213128,149.21995928,160.15715503299998,160.15715503299998,160.15715503299998,160.15715503299998,137.24097467200002,160.15715503299998,168.205662914,168.205662914,168.205662914,168.205662914,196.293089353,196.293089353,196.293089353,196.293089353,155.41289692840002,158.61108842480002,161.8092799212,165.0074714176,181.363852861,185.096161984,188.828471107,192.56078023
91,89.8432423369,110.73405511200001,135.991860456,104.429865976,128.712451236,158.071042938,0.0,0.0,0.0,0.0,0.0,0.0210574291689,0.0,0.0,0.0,0.0,0.0,0.0,0.014691190448799999,234.942070495,0.038649294778800004,725243182.092,,UGA,Uganda,UGA.20_1,Kapchorwa,,,District,District,20,UG.KP,94.02140489192,98.19956744694001,102.37773000196,106.55589255698001,104.429865976,104.429865976,104.429865976,104.429865976,89.8432423369,104.429865976,135.991860456,135.991860456,135.991860456,135.991860456,158.071042938,158.071042938,158.071042938,158.071042938,115.7856161808,120.8371772496,125.88873831840002,130.9402993872,134.5841695764,140.4558879168,146.3276062572,152.1993245976
92,138.200317109,165.071171075,196.44018811,162.538544822,194.138490802,231.02764390099998,0.210130017531,0.27253206663,0.24324138604200002,0.260790357701,0.275588717918,0.36675960021700005,0.208856452529,0.182876750889,0.153585836798,0.206818839608,0.19295781620400002,0.212931553881,0.301145358065,250.611946295,0.17245465892099998,1375838866.5,,UGA,Uganda,UGA.21_1,Kasese,,,District,District,11,UG.KS,143.5744879022,148.94865869539998,154.3228294886,159.6970002818,162.538544822,162.538544822,162.538544822,162.538544822,138.200317109,162.538544822,196.44018811,196.44018811,196.44018811,196.44018811,231.02764390099998,231.02764390099998,231.02764390099998,231.02764390099998,171.344974482,177.618777889,183.892581296,190.166384703,201.5163214218,208.8941520416,216.2719826614,223.64981328119998
93,47.5207419727,65.5516928874,91.00202312290001,55.94758457,77.07047851850001,106.85375777799999,0.0,0.0227205476486,0.0,0.0,0.00373054493794,0.0042387883462899996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.520514342,0.0214699395798,2328616138.68,,UGA,Uganda,UGA.22_1,Katakwi,,,District,District,20,UG.KK,51.12693215564,54.733122338579996,58.33931252152,61.94550270446,55.94758457,55.94758457,55.94758457,55.94758457,47.5207419727,55.94758457,91.00202312290001,91.00202312290001,91.00202312290001,91.00202312290001,106.85375777799999,106.85375777799999,106.85375777799999,106.85375777799999,70.6417589345,75.7318249816,80.82189102870001,85.91195707580002,83.0271343704,88.9837902223,94.9404460742,100.89710192609999
94,155.606764156,171.658445626,188.667151126,183.557084323,202.522058415,222.623813372,0.0134184501798,0.0124244551452,0.08051051827899999,0.150585043329,0.0680861072225,0.170961560329,0.0521827589085,0.021867031326700002,0.0,0.0198791274165,0.0392613008867,0.0,0.0715649850555,148.017292425,0.0628713110607,626298312.321,,UGA,Uganda,UGA.23_1,Kayunga,,,District,District,11,UG.KY,158.81710045,162.027436744,165.237773038,168.448109332,183.557084323,183.557084323,183.557084323,183.557084323,155.606764156,183.557084323,188.667151126,188.667151126,188.667151126,188.667151126,222.623813372,222.623813372,222.623813372,222.623813372,175.060186726,178.461927826,181.863668926,185.26541002599998,206.5424094064,210.5627603978,214.5831113892,218.6034623806
95,76.91695843720001,99.5020442676,128.245932028,89.5856638086,115.890651976,149.368826396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.43990283799997,0.023550775621,1751650875.52,,UGA,Uganda,UGA.24_1,Kibale,Kibaale,,District,District,10,UG.KI,81.43397560328,85.95099276936,90.46800993544,94.98502710152,89.5856638086,89.5856638086,89.5856638086,89.5856638086,76.91695843720001,89.5856638086,128.245932028,128.245932028,128.245932028,128.245932028,149.368826396,149.368826396,149.368826396,149.368826396,105.25082181968,110.99959937176,116.74837692384,122.49715447592,122.58628686,129.281921744,135.977556628,142.67319151200002
96,46.847884476000004,57.5898638955,70.5365388237,54.446703611400004,66.9310584353,81.9777170808,0.0,0.0,0.0,0.0075727741741700005,0.00841420575138,0.023770147782799997,0.0,0.0,0.0,0.0,0.0,0.0,0.0126213152094,262.782666439,0.0201475285394,1590802483.83,0.0,UGA,Uganda,UGA.25_1,Kiboga,,,District,District,10,UG.KG,48.996280359900005,51.144676243800006,53.2930721277,55.4414680116,54.446703611400004,54.446703611400004,54.446703611400004,54.446703611400004,46.847884476000004,54.446703611400004,70.5365388237,70.5365388237,70.5365388237,70.5365388237,81.9777170808,81.9777170808,81.9777170808,81.9777170808,60.17919888114,62.768533866780004,65.35786885242,67.94720383806,69.9403901644,72.9497218935,75.95905362260001,78.96838535170001
97,265.34363956,285.038831107,305.144499382,319.840436909,343.579887546,367.811073479,0.0305617263695,0.0,0.0,0.0963869780383,0.088158612147,0.0693515307776,0.0446670443101,0.0,0.0,0.0622990108344,0.0282108419257,0.0493688704538,0.122246618748,334.690363832,0.104081850167,254334065.54099998,0.0,UGA,Uganda,UGA.26_1,Kisoro,,,District,District,40,UG.KR,269.2826778694,273.2217161788,277.1607544882,281.0997927976,319.840436909,319.840436909,319.840436909,319.840436909,265.34363956,319.840436909,305.144499382,305.144499382,305.144499382,305.144499382,367.811073479,367.811073479,367.811073479,367.811073479,289.059964762,293.081098417,297.102232072,301.123365727,348.4261247326,353.2723619192,358.1185991058,362.96483629240004
98,24.370525879699997,29.7026664745,36.093124034,28.370316573,34.5775999262,42.0169100217,0.00373951089466,0.0226143257968,0.00890350927331,0.010951339631299998,0.0,0.008102172820380001,0.006499586552949999,0.0,0.0037394571568699995,0.0079241016252,0.0,0.0,0.007300949785600001,445.833540335,0.0123522816144,5693014202.95,,UGA,Uganda,UGA.27_1,Kitgum,,,District,District,12,UG.TG,25.436953998659998,26.50338211762,27.569810236579997,28.636238355539998,28.370316573,28.370316573,28.370316573,28.370316573,24.370525879699997,28.370316573,36.093124034,36.093124034,36.093124034,36.093124034,42.0169100217,42.0169100217,42.0169100217,42.0169100217,30.9807579864,32.2588494983,33.536941010199996,34.8150325221,36.0654619453,37.5533239644,39.0411859835,40.5290480026
99,22.5537361637,30.099024848200003,40.381618368299996,26.2515123397,35.0347237542,47.0044055481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.02334110699996,0.0152122811092,7710841618.67,,UGA,Uganda,UGA.28_1,Kotido,,,District,District,12,UG.KF,24.0627939006,25.5718516375,27.0809093744,28.589967111300002,26.2515123397,26.2515123397,26.2515123397,26.2515123397,22.5537361637,26.2515123397,40.381618368299996,40.381618368299996,40.381618368299996,40.381618368299996,47.0044055481,47.0044055481,47.0044055481,47.0044055481,32.15554355222,34.21206225624,36.268580960259996,38.325099664279996,37.428660112980005,39.82259647176,42.216532830540004,44.61046918932
100,115.91962183700001,143.48698770299998,176.965599803,138.619090729,171.600927089,211.659116115,0.0,0.010447259526299999,0.0,0.0130293108627,0.010447190441700002,0.0179095243431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.92000546,0.0493276592351,1177538810.27,,UGA,Uganda,UGA.29_1,Kumi,,,District,District,20,UG.KU,121.4330950102,126.9465681834,132.4600413566,137.97351452979998,138.619090729,138.619090729,138.619090729,138.619090729,115.91962183700001,138.619090729,176.965599803,176.965599803,176.965599803,176.965599803,211.659116115,211.659116115,211.659116115,211.659116115,150.182710123,156.878432543,163.574154963,170.269877383,179.6125648942,187.6242026994,195.6358405046,203.6474783098
101,76.6526582532,91.8917308629,109.761005641,89.07862102930001,106.788061901,127.55408285799999,0.0,0.0,0.0,0.0,0.0,0.008505773248470001,0.010787794811599999,0.0,0.0,0.0,0.0,0.0,0.0,276.519000003,0.029995232949700003,1626531991.09,,UGA,Uganda,UGA.30_1,Kyenjojo,,,District,District,41,UG.KJ,79.70047277514,82.74828729708,85.79610181902001,88.84391634096,89.07862102930001,89.07862102930001,89.07862102930001,89.07862102930001,76.6526582532,89.07862102930001,109.761005641,109.761005641,109.761005641,109.761005641,127.55408285799999,127.55408285799999,127.55408285799999,127.55408285799999,95.46558581852,99.03944077414,102.61329572976,106.18715068538,110.9412660924,115.09447028379999,119.2476744752,123.4008786666
102,19.534333100999998,24.347277211399998,30.3016456486,76.6175683736,95.5528906543,118.98845509700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00323512511888,0.000573713479216,0.013373359132900001,221.87644130599998,0.000670034751275,1502981154.17,,UGA,Uganda,UGA.31_1,Lake Albert,,,Water body,Water body,,,20.49692192308,21.45951074516,22.422099567239997,23.384688389319997,76.6175683736,76.6175683736,76.6175683736,76.6175683736,19.534333100999998,76.6175683736,30.3016456486,30.3016456486,30.3016456486,30.3016456486,118.98845509700001,118.98845509700001,118.98845509700001,118.98845509700001,25.538150898839998,26.729024586279998,27.91989827372,29.11077196116,100.24000354284,104.92711643138,109.61422931992001,114.30134220846001
103,52.6446969771,63.151748983599994,75.7361746274,235.048799347,281.950727232,338.27192921,0.0376308450006,0.0292521983692,0.0375462973792,0.045647321648699994,0.07417703536939999,0.0662088581779,0.04218922088359999,0.028825639041300002,0.034648582723400004,0.032155795603200005,0.038401679313300005,0.03793347113869999,0.046664978606199996,212.683259475,0.011099886229700002,6989198407.4,,UGA,Uganda,UGA.32_1,Lake Victoria,,,Water body,Water body,,,54.7461073784,56.8475177797,58.948928181,61.05033858229999,235.048799347,235.048799347,235.048799347,235.048799347,52.6446969771,235.048799347,75.7361746274,75.7361746274,75.7361746274,75.7361746274,338.27192921,338.27192921,338.27192921,338.27192921,65.66863411236,68.18551924112,70.70240436988,73.21928949864,293.2149676276,304.4792080232,315.74344841879997,327.0076888144
104,94.7190696869,111.501611183,130.794644815,113.193792573,133.204481816,156.200423691,0.0444883557946,0.097078646035,0.07242569980750001,0.058338852472699994,0.05223576390319999,0.0795854079935,0.061039554262300004,0.0370929593482,0.0219506018299,0.052117953613099996,0.0475401576399,0.06021790767869999,0.05845716910090001,181.699529238,0.0476706289988,3402297353.01,0.0,UGA,Uganda,UGA.33_1,Lira,,,District,District,30,UG.LA,98.07557798612,101.43208628533999,104.78859458456,108.14510288378,113.193792573,113.193792573,113.193792573,113.193792573,94.7190696869,113.193792573,130.794644815,130.794644815,130.794644815,130.794644815,156.200423691,156.200423691,156.200423691,156.200423691,115.36021790939999,119.21882463579999,123.0774313622,126.9360380886,137.803670191,142.402858566,147.002046941,151.601235316
105,71.20675393350001,81.7171041564,93.46080226129999,82.7541439476,94.9689779926,108.617185159,0.04124402927219999,0.0649405214592,0.045958802545199996,0.07530126665749999,0.0772516965907,0.109977694129,0.0550121704483,0.00243742809274,0.005998645363350001,0.0380188919479,0.0299000423067,0.025404846976099998,0.0814179291659,182.365155802,0.0410116962218,2135811853.49,0.0,UGA,Uganda,UGA.34_1,Luwero,Luweero,,District,District,10,UG.LW,73.30882397808001,75.41089402266,77.51296406724,79.61503411182,82.7541439476,82.7541439476,82.7541439476,82.7541439476,71.20675393350001,82.7541439476,93.46080226129999,93.46080226129999,93.46080226129999,93.46080226129999,108.617185159,108.617185159,108.617185159,108.617185159,84.06584377738,86.41458339836,88.76332301933999,91.11206264031999,97.69861942588,100.42826085916,103.15790229244,105.88754372572001
106,186.546939248,196.01761017099997,205.21633869,217.95913960099998,229.024955128,239.772984348,0.329379727756,0.294971040198,0.35762675271899996,0.48805342263000007,0.552107230894,0.48596795797799996,0.27811076366500004,0.214850799512,0.190718107852,0.338742566665,0.253664398069,0.268050068541,0.39711766942500004,87.4146104527,0.211367132672,1049490994.86,,UGA,Uganda,UGA.35_1,Masaka,,,District,District,10,UG.MA,188.4410734326,190.33520761719998,192.2293418018,194.12347598639997,217.95913960099998,217.95913960099998,217.95913960099998,217.95913960099998,186.546939248,217.95913960099998,205.21633869,205.21633869,205.21633869,205.21633869,239.772984348,239.772984348,239.772984348,239.772984348,197.85735587479996,199.69710157859998,201.53684728239998,203.3765929862,231.174560972,233.324166816,235.47377265999998,237.623378504
107,42.8630163375,54.612312357600004,69.47621030100001,50.1117252701,63.829825867299995,81.1813421505,0.00646528956718,0.0140081937614,0.0242939833627,0.0249797487482,0.0112653848625,0.023020572507599996,0.025077773356099998,0.00274283996653,0.0092081067845,0.019102017415599998,0.0134204437215,0.0166531218135,0.043592325474699996,338.235560936,0.0238772800243,4067028743.56,,UGA,Uganda,UGA.36_1,Masindi,,,District,District,11,UG.MC,45.21287554152,47.56273474554,49.912593949560005,52.262453153580005,50.1117252701,50.1117252701,50.1117252701,50.1117252701,42.8630163375,50.1117252701,69.47621030100001,69.47621030100001,69.47621030100001,69.47621030100001,81.1813421505,81.1813421505,81.1813421505,81.1813421505,57.58509194628,60.55787153496001,63.530651123640006,66.50343071232001,67.30012912394,70.77043238057999,74.24073563722,77.71103889386
