gpw_v4_count.2000.mean,gpw_v4_count.2005.mean,gpw_v4_count.2010.mean,gpw_v4_density.2000.mean,gpw_v4_density.2005.mean,gpw_v4_density.2010.mean,v4composites_calibrated_201709.1998.mean,v4composites_calibrated_201709.1999.mean,v4composites_calibrated_201709.2000.mean,v4composites_calibrated_201709.2001.mean,v4composites_calibrated_201709.2002.mean,v4composites_calibrated_201709.2003.mean,v4composites_calibrated_201709.2004.mean,v4composites_calibrated_201709.2005.mean,v4composites_calibrated_201709.2006.mean,v4composites_calibrated_201709.2007.mean,v4composites_calibrated_201709.2008.mean,v4composites_calibrated_201709.2009.mean,v4composites_calibrated_201709.2010.mean,v4composites_calibrated_201709.1998.max,v4composites_calibrated_201709.1999.max,v4composites_calibrated_201709.2000.max,v4composites_calibrated_201709.2001.max,v4composites_calibrated_201709.2002.max,v4composites_calibrated_201709.2003.max,v4composites_calibrated_201709.2004.max,v4composites_calibrated_201709.2005.max,v4composites_calibrated_201709.2006.max,v4composites_calibrated_201709.2007.max,v4composites_calibrated_201709.2008.max,v4composites_calibrated_201709.2009.max,v4composites_calibrated_201709.2010.max,v4composites_calibrated_201709.1998.min,v4composites_calibrated_201709.1999.min,v4composites_calibrated_201709.2000.min,v4composites_calibrated_201709.2001.min,v4composites_calibrated_201709.2002.min,v4composites_calibrated_201709.2003.min,v4composites_calibrated_201709.2004.min,v4composites_calibrated_201709.2005.min,v4composites_calibrated_201709.2006.min,v4composites_calibrated_201709.2007.min,v4composites_calibrated_201709.2008.min,v4composites_calibrated_201709.2009.min,v4composites_calibrated_201709.2010.min,accessibility_map.na.mean,gdp_grid.na.mean,diamond_distance_201708.na.sum,onshore_petroleum_v12.na.sum,GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1
21.5568283107,26.8130501253,32.923575567,25.5484816022,31.7780014692,39.020016016,0.0355298973539,0.0345550234119,0.0268059089545,0.0270824878368,0.0245668917585,0.0371252586421,0.0402754067435,0.0443785659946,0.0515578053684,0.0444274380232,0.0539023229854,0.0557301088153,0.0719118598818,63.0,63.0,42.0,37.0,36.0,60.0,63.0,62.0,58.0,47.0,53.0,61.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.508650276,0.0265447081411,18020347501.9,NA,SDN,Sudan,SDN.14_1,South Darfur,D?rf?r al Jan?b?yah| Jan?b D?rf?r| Darfur méridional| Southern Darfur,???? ???????,Wilayat,State,,SD.SD
10.1355519885,10.263994821,10.2626553064,12.0226700866,12.175091501,12.1735750271,0.0142494790595,0.0136529838349,0.0141426567123,0.0153667619835,0.0206135556479,0.0223074195009,0.0235387069957,0.0252054709614,0.0259469572694,0.0349563003175,0.0392345593081,0.0389248817704,0.0466836914503,17.0,11.0,17.0,15.0,13.0,15.0,16.0,17.0,19.0,24.0,20.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.828049132,0.0168207806035,60510047301.8,NA,SDN,Sudan,SDN.15_1,South Kurdufan,Southern Kordofan|South Kordufan|Jan?b Kurduf?n|Janub Kurdufun|Kurduf?n al Jan?b?yah|Kordofan méridional,???? ???????,Wilayat,State,,SD.KS
32.9402157358,33.384473355,33.5009769,39.3465462295,39.8778864321,40.0178697948,0.022376481054,0.0181604694409,0.01863677093,0.0199584871798,0.0219689340183,0.0254935660897,0.0372822389437,0.0435246078667,0.0523495607173,0.0578399113503,0.0687239587163,0.0894753981815,0.115300606213,17.0,14.0,14.0,12.0,13.0,16.0,16.0,20.0,18.0,19.0,22.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.492651278,0.032462527044,4693331381.94,NA,SDN,Sudan,SDN.16_1,West Darfur,D?rf?r al Gharb?yah|Gharb D?rf?r,??? ???????,Wilayat,State,,SD.WD
10.1598302738,11.0820740369,11.9801446514,12.0727454749,13.1713909006,14.2416800277,0.0125408391809,0.0176147038649,0.021598436015,0.0245672118048,0.0323596330382,0.0390923355997,0.0763525389076,0.118073439367,0.135394370085,0.162104352382,0.157631072687,0.108296434303,0.195040610763,15.0,25.0,32.0,36.0,27.0,32.0,50.0,63.0,63.0,55.0,56.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.319113277,0.0219653642158,65186883982.1,4656.470000097528,SDN,Sudan,SDN.17_1,West Kurdufan,Gharb Kurduf?n| Gharb Kurdufun| Kurduf?n al Gharb?yah| Western Kordofan,??? ???????,Wilayat,State,,SD.KN
40.021537583,44.8898904764,49.7056354511,48.6613625498,54.5836375522,60.4425331837,0.211468398051,0.219931670621,0.216240861899,0.240448765731,0.242672167962,0.250183753653,0.295777589148,0.317755593017,0.327861925963,0.347083270672,0.371800850565,0.373350108761,0.440929223394,63.0,63.0,55.0,60.0,50.0,63.0,63.0,63.0,63.0,55.0,58.0,63.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.88483072,0.0812922267686,38468004752.6,NA,SDN,Sudan,SDN.18_1,White Nile,An Ba?r al Abyad|An N?l al-Abyad|Nil Blanc|Nilo Branco,????? ???????,Wilayat,State,,SD.WN
51.8342749689,70.5416204091,95.6646475426,61.6825901899,83.9595402298,113.884992579,0.0,0.0428905321389,0.0104479766244,0.0302440281607,0.0,0.0109977786698,0.00852328703254,0.0,0.0120974984304,0.0,0.0,0.0,0.0225455906443,0.0,10.0,8.0,8.0,0.0,8.0,8.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.3770658,0.0310757917414,1809785675.1,0.0,UGA,Uganda,UGA.1_1,Adjumani,,,District,District,30,UG.AD
89.8842200509,106.455733768,125.615432001,105.860320458,125.381016714,147.95196528,0.0,0.0,0.00495707820647,0.0039139263104,0.0,0.0,0.0,0.0,0.00952195642219,0.00326076640969,0.0,0.00495651730041,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.556309236,0.044438204883,3090773676.34,NA,UGA,Uganda,UGA.2_1,Apac,,,District,District,30,UG.AC
123.730716414,148.846283769,178.903426857,144.464485718,173.791974897,208.891424743,0.0332438869151,0.0462057170179,0.0365988690739,0.03614124601,0.034921444005,0.0387337495845,0.101494156915,0.0333961518075,0.0593202241575,0.0616034600672,0.0465110212962,0.0436137285991,0.06282500963,11.0,10.0,10.0,9.0,9.0,12.0,12.0,12.0,12.0,13.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.668683613,0.0924479488049,3181513391.07,NA,UGA,Uganda,UGA.3_1,Arua,,,District,District,30,UG.AW
207.288610841,261.239786333,328.058544311,249.958839678,315.033119555,395.63037035,0.0,0.015620660498,0.039572441142,0.0406137382188,0.0322827328219,0.0416551216591,0.0479034143695,0.0406136941698,0.0218689292067,0.0333240923044,0.0572757773875,0.0312413706271,0.0801861800272,0.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.376816696,0.103462172281,516530079.835,NA,UGA,Uganda,UGA.4_1,Bugiri,,,District,District,20,UG.BG
82.6076763465,105.578310538,134.502760039,96.3127314721,123.095867275,156.821203135,0.0,0.0,0.0,0.0,0.0,0.00176091974277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.673478174,0.0466875520494,920934330.022,NA,UGA,Uganda,UGA.5_1,Bundibugyo,,,District,District,40,UG.BN
157.584093417,174.224376147,191.906351387,184.186013421,203.64043805,224.313843074,0.018206898251,0.0348306132116,0.0512564194183,0.0740547221945,0.0579850072224,0.0508605369965,0.0,0.0225607597416,0.0114782697288,0.0377992086624,0.0251334214688,0.0360179913346,0.0854931212531,6.0,7.0,7.0,7.0,6.0,6.0,0.0,6.0,6.0,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.713762532,0.0612397282372,1590373926.49,NA,UGA,Uganda,UGA.6_1,Bushenyi,,,District,District,11,UG.BS
258.060902311,296.557908153,339.569278459,300.863202665,345.747550745,395.895925027,0.195339126186,0.169389551713,0.158371592851,0.272108169296,0.149993442269,0.189818728822,0.250658501718,0.232558947105,0.204750121083,0.228737246258,0.221541236707,0.259472987212,0.237976667421,12.0,11.0,9.0,10.0,9.0,10.0,13.0,10.0,9.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.703075332,0.233438661216,237759533.397,NA,UGA,Uganda,UGA.7_1,Busia,,,District,District,20,UG.BU
34.15321588,39.3400206356,45.1548336472,39.8886939196,45.9461087523,52.737011151,0.0122055163856,0.0172310900061,0.0138566847765,0.0226876403365,0.0187388351116,0.0234056290646,0.0311596993697,0.0215387590791,0.0189540692592,0.0234773343231,0.028862114041,0.0277134903018,0.0302981156878,8.0,10.0,10.0,9.0,10.0,13.0,15.0,14.0,12.0,13.0,15.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.808615624,0.0265841838705,6417222351.6,NA,UGA,Uganda,UGA.8_1,Gulu,,,District,District,30,UG.GL
76.4698175815,96.5504592277,121.45235798,89.3474409734,112.809770627,141.905307999,0.0268515806436,0.0214812545562,0.0352573570414,0.0408611376519,0.034790413559,0.0438966324648,0.0455310841218,0.0399270486325,0.016344429658,0.030820963617,0.0716208430919,0.0712519504387,0.128314518514,8.0,7.0,8.0,7.0,8.0,9.0,10.0,10.0,8.0,8.0,9.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.643703642,0.0489708487521,1622862603.31,NA,UGA,Uganda,UGA.9_1,Hoima,,,District,District,40,UG.HO
239.357018158,281.095957072,328.973541542,278.290407047,326.815177215,382.476018434,0.0956392785928,0.107935708865,0.107252674896,0.120915309346,0.113059333559,0.125355746558,0.133212016519,0.101787437528,0.116816417457,0.0874415724082,0.120915285407,0.0932482800235,0.153364092559,11.0,11.0,10.0,11.0,10.0,10.0,12.0,10.0,9.0,10.0,9.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6558637148,0.172234895258,868038269.79,NA,UGA,Uganda,UGA.10_1,Iganga,,,District,District,20,UG.IN
463.944926502,527.411325197,597.340303399,558.130581385,634.455115189,718.547754785,2.58698584588,2.72711049757,2.25440110886,2.11744760995,2.00777519096,1.85024405401,1.6249376616,1.73236888652,1.50224798275,1.48579121744,1.86723475167,1.75030556625,2.24473978901,47.0,44.0,35.0,31.0,26.0,30.0,26.0,23.0,18.0,17.0,18.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8902566523,1.36059247614,229610852.824,NA,UGA,Uganda,UGA.11_1,Jinja,,,District,District,20,UG.JI
232.244501349,242.34899579,252.066099108,277.638824757,289.715945977,301.32607155,0.11994868319,0.139779360543,0.16251113755,0.197818894562,0.204106168539,0.175570054186,0.160576273912,0.118014580998,0.136877357827,0.158158266903,0.100118465403,0.14364822418,0.193377743653,12.0,11.0,13.0,14.0,11.0,12.0,12.0,11.0,9.0,10.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.524314943,0.183685077517,585777173.07,NA,UGA,Uganda,UGA.12_1,Kabale,,,District,District,22,UG.KA
168.178453374,181.808691132,195.87004177,195.931866512,211.810188246,228.190410661,0.133199802472,0.13458709064,0.131812321938,0.155399701406,0.20257483276,0.189624804398,0.162799847654,0.126724632298,0.0476374073733,0.138287184083,0.143837381612,0.0883372735552,0.185924902575,11.0,10.0,9.0,11.0,11.0,10.0,10.0,10.0,7.0,9.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.275254494,0.086042265224,780903564.365,0.0,UGA,Uganda,UGA.13_1,Kabarole,,,District,District,13,UG.BR
75.9536936904,93.2875412924,114.164848083,92.7333285961,113.893110854,139.377044489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9414316851,0.0262530263974,710325979.523,0.0,UGA,Uganda,UGA.14_1,Kaberamaido,,,District,District,21,UG.KD
42.2428816286,58.2171753847,79.9353911172,67.6945355326,93.2838633319,128.071413142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.387138432,0.0185750161335,128913352.8,NA,UGA,Uganda,UGA.15_1,Kalangala,,,District,District,10,UG.KN
5114.40941622,6151.76474273,7372.04844407,6048.97931665,7275.85770708,8719.07674998,47.9050454893,45.9143594849,47.6823804491,49.9779471091,46.8397691139,51.3260737279,47.6275259998,46.6818003446,41.1745527972,38.4112810807,43.7462313812,47.5914671819,29.7234475642,63.0,63.0,63.0,63.0,60.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,35.0,6.0,6.0,6.0,6.0,9.0,8.0,7.0,0.0,0.0,5.0,8.0,7.0,8.0,6.67200970497,37.9365295157,56787861.318,NA,UGA,Uganda,UGA.16_1,Kampala,,,District,District,10,UG.KM
153.095070876,180.200752554,211.321315926,187.909688291,221.1603845,259.334307699,0.02310235114,0.0246820206361,0.0221151027469,0.0225099927477,0.0175736060489,0.0302108176352,0.0227074838683,0.0047389372934,0.0142168259788,0.00888552051595,0.0197456421354,0.00868808728657,0.0284337310508,6.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.786125095,0.0637247573058,1630021722.01,NA,UGA,Uganda,UGA.17_1,Kamuli,,,District,District,20,UG.KX
96.2933478166,108.062774113,120.825521112,113.093828606,126.915455529,141.90344975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.002062106,0.0395341901668,930794570.149,0.0,UGA,Uganda,UGA.18_1,Kamwenge,,,District,District,41,UG.KE
137.240974672,152.214705432,168.205662914,160.157155033,177.631543738,196.293089353,0.00972770903884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.031275903,0.0517840391273,490923811.4,NA,UGA,Uganda,UGA.19_1,Kanungu,,,District,District,13,UG.UU
89.8432423369,110.734055112,135.991860456,104.429865976,128.712451236,158.071042938,0.0,0.0,0.0,0.0,0.0,0.0210574291689,0.0,0.0,0.0,0.0,0.0,0.0,0.0146911904488,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.942070495,0.0386492947788,725243182.092,NA,UGA,Uganda,UGA.20_1,Kapchorwa,,,District,District,20,UG.KP
138.200317109,165.071171075,196.44018811,162.538544822,194.138490802,231.027643901,0.210130017531,0.27253206663,0.243241386042,0.260790357701,0.275588717918,0.366759600217,0.208856452529,0.182876750889,0.153585836798,0.206818839608,0.192957816204,0.212931553881,0.301145358065,12.0,15.0,17.0,15.0,14.0,15.0,14.0,14.0,11.0,12.0,12.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.611946295,0.172454658921,1375838866.5,NA,UGA,Uganda,UGA.21_1,Kasese,,,District,District,11,UG.KS
47.5207419727,65.5516928874,91.0020231229,55.94758457,77.0704785185,106.853757778,0.0,0.0227205476486,0.0,0.0,0.00373054493794,0.00423878834629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.520514342,0.0214699395798,2328616138.68,NA,UGA,Uganda,UGA.22_1,Katakwi,,,District,District,20,UG.KK
155.606764156,171.658445626,188.667151126,183.557084323,202.522058415,222.623813372,0.0134184501798,0.0124244551452,0.080510518279,0.150585043329,0.0680861072225,0.170961560329,0.0521827589085,0.0218670313267,0.0,0.0198791274165,0.0392613008867,0.0,0.0715649850555,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,0.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.017292425,0.0628713110607,626298312.321,NA,UGA,Uganda,UGA.23_1,Kayunga,,,District,District,11,UG.KY
76.9169584372,99.5020442676,128.245932028,89.5856638086,115.890651976,149.368826396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.439902838,0.023550775621,1751650875.52,NA,UGA,Uganda,UGA.24_1,Kibale,Kibaale,,District,District,10,UG.KI
46.847884476,57.5898638955,70.5365388237,54.4467036114,66.9310584353,81.9777170808,0.0,0.0,0.0,0.00757277417417,0.00841420575138,0.0237701477828,0.0,0.0,0.0,0.0,0.0,0.0,0.0126213152094,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.782666439,0.0201475285394,1590802483.83,0.0,UGA,Uganda,UGA.25_1,Kiboga,,,District,District,10,UG.KG
265.34363956,285.038831107,305.144499382,319.840436909,343.579887546,367.811073479,0.0305617263695,0.0,0.0,0.0963869780383,0.088158612147,0.0693515307776,0.0446670443101,0.0,0.0,0.0622990108344,0.0282108419257,0.0493688704538,0.122246618748,6.0,0.0,0.0,6.0,5.0,6.0,7.0,0.0,0.0,5.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.690363832,0.104081850167,254334065.541,0.0,UGA,Uganda,UGA.26_1,Kisoro,,,District,District,40,UG.KR
24.3705258797,29.7026664745,36.093124034,28.370316573,34.5775999262,42.0169100217,0.00373951089466,0.0226143257968,0.00890350927331,0.0109513396313,0.0,0.00810217282038,0.00649958655295,0.0,0.00373945715687,0.0079241016252,0.0,0.0,0.0073009497856,6.0,11.0,7.0,9.0,0.0,6.0,8.0,0.0,6.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.833540335,0.0123522816144,5693014202.95,NA,UGA,Uganda,UGA.27_1,Kitgum,,,District,District,12,UG.TG
22.5537361637,30.0990248482,40.3816183683,26.2515123397,35.0347237542,47.0044055481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.023341107,0.0152122811092,7710841618.67,NA,UGA,Uganda,UGA.28_1,Kotido,,,District,District,12,UG.KF
115.919621837,143.486987703,176.965599803,138.619090729,171.600927089,211.659116115,0.0,0.0104472595263,0.0,0.0130293108627,0.0104471904417,0.0179095243431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.92000546,0.0493276592351,1177538810.27,NA,UGA,Uganda,UGA.29_1,Kumi,,,District,District,20,UG.KU
76.6526582532,91.8917308629,109.761005641,89.0786210293,106.788061901,127.554082858,0.0,0.0,0.0,0.0,0.0,0.00850577324847,0.0107877948116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.519000003,0.0299952329497,1626531991.09,NA,UGA,Uganda,UGA.30_1,Kyenjojo,,,District,District,41,UG.KJ
19.534333101,24.3472772114,30.3016456486,76.6175683736,95.5528906543,118.988455097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00323512511888,0.000573713479216,0.0133733591329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.876441306,0.000670034751275,1502981154.17,NA,UGA,Uganda,UGA.31_1,Lake Albert,,,Water body,Water body,,
52.6446969771,63.1517489836,75.7361746274,235.048799347,281.950727232,338.27192921,0.0376308450006,0.0292521983692,0.0375462973792,0.0456473216487,0.0741770353694,0.0662088581779,0.0421892208836,0.0288256390413,0.0346485827234,0.0321557956032,0.0384016793133,0.0379334711387,0.0466649786062,45.0,37.0,32.0,37.0,36.0,52.0,32.0,30.0,35.0,22.0,29.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.683259475,0.0110998862297,6989198407.4,NA,UGA,Uganda,UGA.32_1,Lake Victoria,,,Water body,Water body,,
94.7190696869,111.501611183,130.794644815,113.193792573,133.204481816,156.200423691,0.0444883557946,0.097078646035,0.0724256998075,0.0583388524727,0.0522357639032,0.0795854079935,0.0610395542623,0.0370929593482,0.0219506018299,0.0521179536131,0.0475401576399,0.0602179076787,0.0584571691009,12.0,14.0,15.0,12.0,14.0,13.0,14.0,12.0,8.0,12.0,13.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.699529238,0.0476706289988,3402297353.01,0.0,UGA,Uganda,UGA.33_1,Lira,,,District,District,30,UG.LA
71.2067539335,81.7171041564,93.4608022613,82.7541439476,94.9689779926,108.617185159,0.0412440292722,0.0649405214592,0.0459588025452,0.0753012666575,0.0772516965907,0.109977694129,0.0550121704483,0.00243742809274,0.00599864536335,0.0380188919479,0.0299000423067,0.0254048469761,0.0814179291659,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.365155802,0.0410116962218,2135811853.49,0.0,UGA,Uganda,UGA.34_1,Luwero,Luweero,,District,District,10,UG.LW
186.546939248,196.017610171,205.21633869,217.959139601,229.024955128,239.772984348,0.329379727756,0.294971040198,0.357626752719,0.48805342263,0.552107230894,0.485967957978,0.278110763665,0.214850799512,0.190718107852,0.338742566665,0.253664398069,0.268050068541,0.397117669425,28.0,25.0,24.0,33.0,26.0,32.0,19.0,17.0,15.0,21.0,17.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.4146104527,0.211367132672,1049490994.86,NA,UGA,Uganda,UGA.35_1,Masaka,,,District,District,10,UG.MA
42.8630163375,54.6123123576,69.476210301,50.1117252701,63.8298258673,81.1813421505,0.00646528956718,0.0140081937614,0.0242939833627,0.0249797487482,0.0112653848625,0.0230205725076,0.0250777733561,0.00274283996653,0.0092081067845,0.0191020174156,0.0134204437215,0.0166531218135,0.0435923254747,6.0,7.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.235560936,0.0238772800243,4067028743.56,NA,UGA,Uganda,UGA.36_1,Masindi,,,District,District,11,UG.MC
